Title,Link
[오늘의 보안 영어] spirit and letter,https://www.boannews.com/media/view.asp?idx=136302&page=1&kind=1
누리랩, 北 제작 ‘딥시크 사칭’ 피싱 주의보!,https://www.boannews.com/media/view.asp?idx=136297&page=1&kind=1
GS리테일, 홈쇼핑만 158만건 개인정보 유출,https://www.boannews.com/media/view.asp?idx=136291&page=1&kind=1
정보공학기술사회, “AI기본법 정책자문 강화할 터”,https://www.boannews.com/media/view.asp?idx=136284&page=1&kind=2
[월드시큐 황.당.사] 마이터, LLM 리스크 평가 프레임워크 발표 外,https://www.boannews.com/media/view.asp?idx=136283&page=1&kind=1
도난 정보 1.5TB 추가한 HIBP..무료 확인 가능,https://www.boannews.com/media/view.asp?idx=136282&page=1&kind=1
EU, 北 해커 수장 리창호 제재,https://www.boannews.com/media/view.asp?idx=136281&page=1&kind=1
한 물 간 록빗, FBI 신임 국장 직접 협박,https://www.boannews.com/media/view.asp?idx=136280&page=1&kind=1
제조업, 랜섬웨어 감염 ‘속출’..주의!,https://www.boannews.com/media/view.asp?idx=136275&page=1&kind=1
멜론 티켓 사칭 피싱 주의!,https://www.boannews.com/media/view.asp?idx=136268&page=1&kind=1
[인사] 과학기술정보통신부,https://www.boannews.com/media/view.asp?idx=136305&page=1&kind=2
쿠도, TXOne과 총판 계약.. OT보안 비즈니스 강화,https://www.boannews.com/media/view.asp?idx=136294&page=1&kind=3
SK쉴더스, KARA 랜섬웨어 동향..지난 분기 44% 급증,https://www.boannews.com/media/view.asp?idx=136299&page=1&kind=3
ETRI, 해사에 ‘강력 보안’  WIFI 구축,https://www.boannews.com/media/view.asp?idx=136296&page=1&kind=1
‘개인정보 미래포럼’ 출범..AI 시대, 개인정보 정책 논의 주도,https://www.boannews.com/media/view.asp?idx=136300&page=1&kind=2
개인정보위, 대학생기자단 출범,https://www.boannews.com/media/view.asp?idx=136295&page=1&kind=2
국정원, ‘사이버 파트너스’와 민·관 협업..원팀 강조,https://www.boannews.com/media/view.asp?idx=136289&page=1&kind=2
개인정보 털린 ‘비즈니스온·엔에이치엔위투’..과징금 부과,https://www.boannews.com/media/view.asp?idx=136293&page=1&kind=1
인텔리빅스-건양대, 국방 기술·인재 협력 맞손,https://www.boannews.com/media/view.asp?idx=136292&page=1&kind=1
조달청, 인공지능소프트웨어 등 신(新)물품분류 신설,https://www.boannews.com/media/view.asp?idx=136288&page=1&kind=2
조달청, ‘원스톱 지원 스케일업 서비스’ 참여 기업 모집,https://www.boannews.com/media/view.asp?idx=136287&page=1&kind=2
과기정통부, ‘S/W 보안취약점 신고포상제’ 운영,https://www.boannews.com/media/view.asp?idx=136286&page=1&kind=2
지니언스, 중기 보안용 ‘지니안 MDR’ 서비스 선 뵈,https://www.boannews.com/media/view.asp?idx=136285&page=1&kind=3
정부, 양자암호 전환 추진..에너지·의료·행정 시범전환,https://www.boannews.com/media/view.asp?idx=136290&page=1&kind=2
티피링크, 부산 Live 세미나 통해 지역 파트너와 협력 강화,https://www.boannews.com/media/view.asp?idx=136279&page=1&kind=3
영상기반 기술기업 세오, 조달청장 우수제품 표창 수상,https://www.boannews.com/media/view.asp?idx=136278&page=1&kind=2
KISIA, ‘시큐리티 아카데미’ 5기 교육,https://www.boannews.com/media/view.asp?idx=136277&page=1&kind=2
[부고] 김요셉 티웨이항공 CISO 부친상,https://www.boannews.com/media/view.asp?idx=136276&page=1&kind=1
넷앤드, ‘AWS 파트너 소프트웨어 패스’ 획득.. 클라우드 협력 강화,https://www.boannews.com/media/view.asp?idx=136269&page=1&kind=3
[카드뉴스] 中 해커, 美 정부 공격!!,https://www.boannews.com/media/view.asp?idx=136272&page=1&kind=1
스냅태그, 디지털 교재 ‘쏠북’에 워터마크 적용,https://www.boannews.com/media/view.asp?idx=136274&page=2&kind=3
과기정통부, ‘데이터 품질인증 가이드라인’ 발간,https://www.boannews.com/media/view.asp?idx=136273&page=2&kind=1
[오늘의 보안 영어] above the fray,https://www.boannews.com/media/view.asp?idx=136271&page=2&kind=1
[월드시큐 황.당.사] 北 정찰총국장 리창호, EU 제재 外,https://www.boannews.com/media/view.asp?idx=136270&page=2&kind=1
과기정통부-디플정위 ‘AI 기반’ 성범죄 대응 등 추진,https://www.boannews.com/media/view.asp?idx=136267&page=2&kind=2
안랩, ‘지능형 로봇’ 사이버 위협 예방,https://www.boannews.com/media/view.asp?idx=136266&page=2&kind=3
리얼시큐, ‘사칭메일차단시스템’ 우수조달물품 선정,https://www.boannews.com/media/view.asp?idx=136265&page=2&kind=3
[bnTV] 시장은 ‘회복세’... 코스피  ‘방긋’ 5개월 만에 최고치,https://www.boannews.com/media/view.asp?idx=136263&page=2&kind=3
[유경동의 IP전략] 특허로 본 CES 2025,https://www.boannews.com/media/view.asp?idx=136257&page=2&kind=6
세종대&산·학·연 조찬 포럼, ‘사이버보안 고도화 전략’ 주제로 개최,https://www.boannews.com/media/view.asp?idx=136264&page=2&kind=3
[기자수첩] 이토록 귀찮은 보안,https://www.boannews.com/media/view.asp?idx=136258&page=2&kind=6
사회공헌재단 ‘새활용컴퓨터’로 개도국 지원,https://www.boannews.com/media/view.asp?idx=136262&page=2&kind=1
KISIA,  ‘자율보안 체계 확립’ 나서,https://www.boannews.com/media/view.asp?idx=136261&page=2&kind=2
[배종찬의 보안 빅데이터] 중국산 ‘로봇 청소기’ 정보 유출, 과연 사실일까,https://www.boannews.com/media/view.asp?idx=136260&page=2&kind=1
해외사업자, 韓 법인에 ‘국내대리인’ 지정해야..개보위, 法 개정,https://www.boannews.com/media/view.asp?idx=136259&page=2&kind=2
조용현 싸이터 대표 “해양사이버보안, 올해부터 본격 개화”,https://www.boannews.com/media/view.asp?idx=136251&page=2&kind=3
ESG서울포럼 “서울, 지속 가능한 혁신도시로”,https://www.boannews.com/media/view.asp?idx=136256&page=2&kind=3
센스톤-앤앤에스피, OT 보안 인증 고도화 맞손,https://www.boannews.com/media/view.asp?idx=136248&page=2&kind=3
금보원, 제로트러스트 논문 ‘SCIE 국제 저널’ 채택,https://www.boannews.com/media/view.asp?idx=136255&page=2&kind=2
2025년 제1회 국가공인 영상정보관리사 자격시험 시행..원서접수 이달말까지,https://www.boannews.com/media/view.asp?idx=136246&page=2&kind=3
SKT, MWC25서 “AI활용..사이버 금융범죄 피해 줄일 것”,https://www.boannews.com/media/view.asp?idx=136247&page=3&kind=1
샌즈랩, 파트너사에 유통 일임..R&D 집중 포석,https://www.boannews.com/media/view.asp?idx=136252&page=3&kind=3
국회, AI전환 연대회의 구성..AI미래 준비,https://www.boannews.com/media/view.asp?idx=136253&page=3&kind=3
모니터랩, ‘데이터바우처 지원사업’ 공급기업 선정,https://www.boannews.com/media/view.asp?idx=136254&page=3&kind=3
랜섬웨어 조직 내부정보 유출..불평·험담 가득,https://www.boannews.com/media/view.asp?idx=136244&page=3&kind=1
[월드시큐 황.당.사] MS 365 노리는 거대 봇넷 外,https://www.boannews.com/media/view.asp?idx=136249&page=3&kind=1
[오늘의 보안 영어] raise the bar,https://www.boannews.com/media/view.asp?idx=136250&page=3&kind=4
SK하이닉스, 직원 개인정보 처리..판례·가이드라인상 위법,https://www.boannews.com/media/view.asp?idx=136245&page=3&kind=1
유출 피해 中 보안업체, 알고보니 해킹 앞잡이,https://www.boannews.com/media/view.asp?idx=136242&page=3&kind=1
AI 교육서 창업까지..구로 교육기술센터 개소,https://www.boannews.com/media/view.asp?idx=136243&page=3&kind=2
금보원, 핀테크 대상 보안 점검한다,https://www.boannews.com/media/view.asp?idx=136236&page=3&kind=2
엑스게이트-건양대, 국방인재 양성 맞손,https://www.boannews.com/media/view.asp?idx=136241&page=3&kind=3
ETRI, 스마트시티·시티버스 ‘국제표준화’ 주도,https://www.boannews.com/media/view.asp?idx=136237&page=3&kind=1
[월드시큐 황.당.사] MS 파워페이지서 발견된 취약점 外,https://www.boannews.com/media/view.asp?idx=136238&page=3&kind=1
제네텍, 복합 워크로드 어플라이언스 ‘Cloudlink 210’ 출시,https://www.boannews.com/media/view.asp?idx=136239&page=3&kind=3
“30원만 주세요. 다 찾아 드려요.”..KAIST, AI ‘개인정보 악용’ 가능성 입증,https://www.boannews.com/media/view.asp?idx=136240&page=3&kind=1
노르마, 계산 필요없는 ‘양자 방법론’ 개발,https://www.boannews.com/media/view.asp?idx=136235&page=3&kind=3
LG CNS, 금융권 특화 AI평가툴 공개,https://www.boannews.com/media/view.asp?idx=136234&page=3&kind=3
암호화폐, 반복되는 ‘모럴 해저드’,https://www.boannews.com/media/view.asp?idx=136233&page=3&kind=1
이통 3사, MWC서  ‘AI보안’ 뽐낸다,https://www.boannews.com/media/view.asp?idx=136230&page=3&kind=3
[미리보는 eGISEC 2025] MDS인텔리전스,https://www.boannews.com/media/view.asp?idx=136096&page=4&kind=3
[미리보는 eGISEC 2025] 이지서티,https://www.boannews.com/media/view.asp?idx=136178&page=4&kind=3
[미리보는 eGISEC 2025] 이스트시큐리티,https://www.boannews.com/media/view.asp?idx=136173&page=4&kind=3
[미리보는 eGISEC 2025] 이글루코퍼레이션,https://www.boannews.com/media/view.asp?idx=136124&page=4&kind=3
[미리보는 eGISEC 2025] 윈스,https://www.boannews.com/media/view.asp?idx=136123&page=4&kind=3
검열 벗은 R1 변종, 中 민감 답변도 ‘술술’,https://www.boannews.com/media/view.asp?idx=136228&page=4&kind=1
[미리보는 eGISEC 2025] 위즈코리아,https://www.boannews.com/media/view.asp?idx=136102&page=4&kind=3
[미리보는 eGISEC 2025] 웨어밸리,https://www.boannews.com/media/view.asp?idx=136101&page=4&kind=3
2조원대 ‘사상 최대’ 이더리움 해킹..北 라자루스 지목,https://www.boannews.com/media/view.asp?idx=136229&page=4&kind=1
[미리보는 eGISEC 2025] 워터월시스템즈,https://www.boannews.com/media/view.asp?idx=136100&page=4&kind=3
[미리보는 eGISEC 2025] 옥타코,https://www.boannews.com/media/view.asp?idx=136099&page=4&kind=3
[미리보는 eGISEC 2025] 엠클라우독,https://www.boannews.com/media/view.asp?idx=136097&page=4&kind=3
[미리보는 eGISEC 2025] 엘세븐시큐리티,https://www.boannews.com/media/view.asp?idx=136095&page=4&kind=3
[미리보는 eGISEC 2025] 엔피코어,https://www.boannews.com/media/view.asp?idx=136093&page=4&kind=3
[미리보는 eGISEC 2025] 엔트리연구원,https://www.boannews.com/media/view.asp?idx=136090&page=4&kind=3
[미리보는 eGISEC 2025] 엔시큐어 주식회사,https://www.boannews.com/media/view.asp?idx=136089&page=4&kind=3
[미리보는 eGISEC 2025] 엑소스피어랩스,https://www.boannews.com/media/view.asp?idx=136087&page=4&kind=3
[미리보는 eGISEC 2025] 에어큐브,https://www.boannews.com/media/view.asp?idx=136086&page=4&kind=3
[미리보는 eGISEC 2025] 에어코드,https://www.boannews.com/media/view.asp?idx=136085&page=4&kind=3
[미리보는 eGISEC 2025] 에스케어,https://www.boannews.com/media/view.asp?idx=136084&page=4&kind=3
[미리보는 eGISEC 2025] 에스에스앤씨,https://www.boannews.com/media/view.asp?idx=136083&page=5&kind=3
[미리보는 eGISEC 2025] 에스에스알,https://www.boannews.com/media/view.asp?idx=136079&page=5&kind=3
[미리보는 eGISEC 2025] 안랩,https://www.boannews.com/media/view.asp?idx=136078&page=5&kind=3
[미리보는 eGISEC 2025] 아이티스테이션,https://www.boannews.com/media/view.asp?idx=136077&page=5&kind=3
[미리보는 eGISEC 2025] 아이티로그인,https://www.boannews.com/media/view.asp?idx=136076&page=5&kind=3
[미리보는 eGISEC 2025] 아이넵,https://www.boannews.com/media/view.asp?idx=136075&page=5&kind=3
[미리보는 eGISEC 2025] 시큐어키,https://www.boannews.com/media/view.asp?idx=136072&page=5&kind=3
[미리보는 eGISEC 2025] 시큐어레터,https://www.boannews.com/media/view.asp?idx=136071&page=5&kind=3
[미리보는 eGISEC 2025] 시큐레이어,https://www.boannews.com/media/view.asp?idx=136070&page=5&kind=3
[미리보는 eGISEC 2025] 시만텍,https://www.boannews.com/media/view.asp?idx=136069&page=5&kind=3
[미리보는 eGISEC 2025] 스플래시탑,https://www.boannews.com/media/view.asp?idx=136068&page=5&kind=3
[미리보는 eGISEC 2025] 스패로우,https://www.boannews.com/media/view.asp?idx=136067&page=5&kind=3
[미리보는 eGISEC 2025] 스냅태그,https://www.boannews.com/media/view.asp?idx=136066&page=5&kind=3
[미리보는 eGISEC 2025] 소프트캠프,https://www.boannews.com/media/view.asp?idx=136065&page=5&kind=3
[미리보는 eGISEC 2025] 센스톤,https://www.boannews.com/media/view.asp?idx=136064&page=5&kind=3
[미리보는 eGISEC 2025] 세이퍼존,https://www.boannews.com/media/view.asp?idx=136063&page=5&kind=3
[미리보는 eGISEC 2025] 삼오씨엔에스,https://www.boannews.com/media/view.asp?idx=136061&page=5&kind=3
[미리보는 eGISEC 2025] 블루문소프트,https://www.boannews.com/media/view.asp?idx=136060&page=5&kind=3
[배종찬의 보안 빅데이터] 트럼프도 못 막는 중국의 ‘제로데이’ 공격,https://www.boannews.com/media/view.asp?idx=136227&page=5&kind=1
인텔리빅스-통일안보전략연구소, 국방 분야 ‘맞손’,https://www.boannews.com/media/view.asp?idx=136226&page=5&kind=3